MpCodigo;MpNombre;MpArea;MpCategor;SHAPE_Leng;SHAPE_Area;MpAltitud;Depto;Poblacion;Longitud;Latitud
52885;Yacuanquer;102,8349195;1;50613,58898;102834919,5;2650;Nari§o;10903;-77,4246756;1,125547915
25053;Arbel†ez;142,3122483;1;89371,39593;142312248,3;1350;Cundinamarca;10895;-74,3957629;4,23278697
19693;San Sebasti†n;419,2442683;1;120323,2047;419244268,3;2100;Cauca;10843;-76,7165242;1,856261812
19392;La Sierra;208,4673943;1;104917,2035;208467394,3;1800;Cauca;10817;-76,7822803;2,187473576
17088;Belalc†zar;113,316409;1;65966,17548;113316409;1600;Caldas;10793;-75,8122529;4,994675448
27073;Bagad¢;807,5687213;1;162966,9796;807568721,3;200;Choc¢;10767;-76,197969;5,503119775
52699;Santa Cruz;541,2749755;1;143443,1277;541274975,5;2500;Nari§o;10726;-77,7445735;1,285179907
17050;Aranzazu;149,5295747;1;77469,40565;149529574,7;1908;Caldas;10706;-75,473927;5,265540894
54128;C†chira;614,6716563;1;182781,905;614671656,3;2020;Norte de Santander;10699;-73,1293948;7,684188893
44855;Urumita;245,4881246;1;114951,5659;245488124,6;250;La Guajira;10683;-72,986336;10,49471289
13030;Altos Del Rosario;303,3909084;1;108480,9679;303390908,4;33;Bol°var;10681;-74,1951585;8,757469179
25736;SesquilÇ;140,9873272;1;74203,622;140987327,2;2601;Cundinamarca;10662;-73,7809168;5,008686353
54385;La Esperanza;668,7509072;1;201817,1812;668750907,2;174;Norte de Santander;10648;-73,3613967;7,695233578
13600;Rioviejo;844,259626;1;333203,8002;844259626;10;Bol°var;10644;-73,9970147;8,493036299
68500;Oiba;287,3407648;1;91481,83662;287340764,8;1420;Santander;10595;-73,2800675;6,225107593
15322;Guateque;36,07517975;1;31737,13189;36075179,75;1810;Boyac†;10584;-73,4881269;5,014508479
25181;Choach°;212,1324478;1;83266,08958;212132447,8;1920;Cundinamarca;10543;-73,9128772;4,582965198
5313;Granada;190,1182016;1;84507,82287;190118201,6;2075;Antioquia;10525;-75,1276364;6,123380724
52560;Potos°;388,6763316;1;142619,5671;388676331,6;2750;Nari§o;10514;-77,4248079;0,722678478
68464;Mogotes;483,0131509;1;122054,3087;483013150,9;1682;Santander;10512;-72,9583477;6,492532319
47720;Santa B†rbara De Pinto;494,2494404;1;135420,7808;494249440,4;25;Magdalena;10510;-74,6478997;9,522114897
41797;Tesalia;366,9573205;1;128253,5189;366957320,5;833;Huila;10493;-75,6825964;2,526855131
27450;Medio San Juan;663,7740472;1;316761,4939;663774047,2;41;Choc¢;10452;-76,8036696;4,814224793
47675;Salamina;170,164138;1;60676,7253;170164138;5;Magdalena;10441;-74,7229143;10,51540434
5091;Betania;180,5263766;1;76671,87942;180526376,6;1500;Antioquia;10429;-75,986891;5,727081285
13760;Soplaviento;92,56413814;1;60296,60037;92564138,14;5;Bol°var;10421;-75,1169963;10,33209645
13440;Margarita;292,6200597;1;108643,2541;292620059,7;25;Bol°var;10408;-74,2256444;9,054301685
52411;Linares;135,7719156;1;67703,41048;135771915,6;1450;Nari§o;10378;-77,5209461;1,395157554
5483;Nari§o;316,6200831;1;109632,5022;316620083,1;1661;Antioquia;10373;-75,1945669;5,58127298
41676;Santa Mar°a;339,3052482;1;96134,80071;339305248,2;1700;Huila;10320;-75,6335978;2,926265931
41660;Saladoblanco;466,7264478;1;146485,2757;466726447,8;1415;Huila;10312;-76,228979;2,100383021
50577;Puerto Lleras;2531,225769;1;402387,7211;2531225769;240;Meta;10269;-73,2367157;3,193093736
68385;Land†zuri;589,3746179;1;200783,6376;589374617,9;926;Santander;10262;-73,8186888;6,331497154
47205;Concordia;109,3950017;1;59849,04575;109395001,7;25;Magdalena;10218;-74,7781019;10,23284797
25718;Sasaima;111,5066103;1;65466,90171;111506610,3;1191;Cundinamarca;10178;-74,4123098;4,946803615
70110;Buenavista;146,4001068;1;96149,4981;146400106,8;87;Sucre;10169;-74,9520398;9,32005068
68079;Barichara;137,0273598;1;61997,86432;137027359,8;1284;Santander;10156;-73,2151846;6,647062542
17867;Victoria;558,4658531;1;158610,7837;558465853,1;675;Caldas;10147;-74,836225;5,447542866
52381;La Florida;136,4419333;1;89825,78808;136441933,3;2150;Nari§o;10122;-77,3882284;1,333925888
73043;Anzo†tegui;469,4692598;1;145153,3832;469469259,8;1900;Tolima;10116;-75,1911774;4,631784036
25658;San Francisco;118,6155976;1;66149,88189;118615597,6;1505;Cundinamarca;10066;-74,2721712;4,964102158
5411;Liborina;216,3867652;1;74230,12979;216386765,2;750;Antioquia;10048;-75,7830004;6,723990934
27075;Bah°a Solano;896,0656582;1;372184,3411;896065658,2;34;Choc¢;10034;-77,3538238;6,29015489
25488;Nilo;224,453243;1;93568,19928;224453243;400;Cundinamarca;10017;-74,6147199;4,2947831
73148;Carmen De Apical†;190,6832359;1;81243,15695;190683235,9;350;Tolima;9968;-74,7470026;4,123417667
15223;Cubar†;1159,088539;1;207817,0632;1159088539;357;Boyac†;9967;-72,1839831;6,885150688
70233;El Roble;198,3621657;1;135430,8544;198362165,7;100;Sucre;9954;-75,1381492;9,071011502
99524;La Primavera;18353,70965;1;905606,729;18353709655;100;Vichada;9948;-69,6241852;5,512877331
73520;Palocabildo;64,97293673;1;41332,08726;64972936,73;1410;Tolima;9945;-75,0184492;5,094035773
54660;Salazar;492,9055109;1;125964,7245;492905510,9;850;Norte de Santander;9943;-72,8676995;7,772747824
27425;Medio Atrato;1813,74921;1;293580,5144;1813749210;25;Choc¢;9939;-76,6734697;6,033880094
68745;Simacota;903,3587221;1;344676,8312;903358722,1;1080;Santander;9912;-73,6901167;6,648100031
68770;Suaita;282,9267864;1;102650,2862;282926786,4;1750;Santander;9901;-73,3662969;6,114562224
52540;Policarpa;434,665299;1;135369,8073;434665299;1000;Nari§o;9888;-77,4813561;1,735391599
19513;Padilla;69,69699275;1;43928,4907;69696992,75;1000;Cauca;9846;-76,3362425;3,194728694
52019;Alb†n;38,63842488;1;37807,35237;38638424,88;1700;Nari§o;9810;-77,0688094;1,469854082
27413;Llor¢;843,1225903;1;196685,2178;843122590,3;100;Choc¢;9805;-76,3854437;5,585102153
52405;Leiva;310,6964202;1;118882,4501;310696420,2;1500;Nari§o;9777;-77,3119446;1,938977164
15599;Ramiriqu°;125,4215631;1;84912,7021;125421563,1;2313;Boyac†;9745;-73,3107615;5,319912699
5190;Cisneros;46,91492105;1;42463,57322;46914921,05;1044;Antioquia;9685;-75,0825413;6,55006307
52418;Los Andes;957,9668857;1;233453,2616;957966885,7;1550;Nari§o;9672;-77,7105478;1,672602879
18460;Mil†n;1220,120568;1;206563,3826;1220120568;207;Caquet†;9659;-75,386647;1,146693419
5310;G¢mez Plata;332,0308899;1;100209,9269;332030889,9;1750;Antioquia;9659;-75,1927028;6,709562803
54344;Hacar°;418,2101939;1;110427,0166;418210193,9;1000;Norte de Santander;9655;-73,0782632;8,361831985
47161;Cerro De San Antonio;176,8833615;1;76597,11075;176883361,5;7;Magdalena;9622;-74,8196888;10,29379373
20443;Manaure Balc¢n Del Cesar;136,6481889;1;73925,52928;136648188,9;750;Cesar;9601;-72,9915914;10,39097948
47960;Zapay†n;372,6062037;1;124991,0159;372606203,7;24;Magdalena;9587;-74,6938133;10,11834851
25407;Lenguazaque;155,3960109;1;69166,65968;155396010,9;2600;Cundinamarca;9586;-73,6815322;5,303637173
13655;San Jacinto Del Cauca;569,4567346;1;198033,8394;569456734,6;25;Bol°var;9513;-74,6683998;8,23750998
19785;Sucre;135,9585399;1;85049,27661;135958539,9;1125;Cauca;9489;-76,9099396;2,057735187
25123;Cachipay;53,39584477;1;46573,66308;53395844,77;1650;Cundinamarca;9441;-74,4591972;4,723063573
73870;Villahermosa;279,0649029;1;105950,9588;279064902,9;2000;Tolima;9441;-75,1558226;4,96585855
68895;Zapatoca;363,7743503;1;144435,0785;363774350,3;1707;Santander;9430;-73,2797597;6,834626701
91540;Puerto Nari§o;1455,583518;1;217528,498;1455583518;100;Amazonas;9416;-70,4729797;-3,6257498
15753;Soat†;122,8309548;1;55419,11079;122830954,8;1960;Boyac†;9394;-72,6960408;6,323088039
54051;Arboledas;455,2192125;1;128184,1627;455219212,5;920;Norte de Santander;9342;-72,8613641;7,613231285
25394;La Palma;190,594013;1;99489,81954;190594013;1452;Cundinamarca;9289;-74,4080786;5,333400638
52685;San Bernardo;65,21026402;1;52268,87454;65210264,02;2100;Nari§o;9246;-77,0207066;1,529782484
5134;Campamento;232,0852347;1;96657,87819;232085234,7;1725;Antioquia;9224;-75,2922495;7,035429472
5113;Buritic†;355,1912423;1;106610,851;355191242,3;1600;Antioquia;9179;-75,9120659;6,80906489
25099;Bojac†;102,2074908;1;55122,70484;102207490,8;2600;Cundinamarca;9150;-74,3289886;4,691668327
41357;÷quira;356,4484752;1;114560,9618;356448475,2;1122;Huila;9132;-75,6738316;2,691517732
95015;Calamar;13510,3076;1;823260,4454;13510307601;233;Guaviare;9120;-73,0333435;1,613293766
50370;Uribe;6454,455382;1;569041,2408;6454455382;1000;Meta;9112;-74,432459;3,047290044
76243;El µguila;187,8240555;1;82029,30002;187824055,5;1750;Valle del Cauca;9101;-76,06601;4,917562872
50683;San Juan De Arama;1167,441457;1;270119,6584;1167441457;648;Meta;9080;-73,8163533;3,289848758
52224;Cuaspud;57,39483419;1;47097,01662;57394834,19;3050;Nari§o;9074;-77,7358034;0,875293227
76250;El Dovio;236,0293499;1;106533,6651;236029349,9;1250;Valle del Cauca;9067;-76,2874537;4,539855632
25178;Chipaque;150,3601583;1;80773,36096;150360158,3;2441;Cundinamarca;9063;-74,0594697;4,425778947
27491;N¢vita;945,6760173;1;188083,8574;945676017,3;100;Choc¢;9032;-76,6182066;4,853175651
73226;Cunday;507,0254457;1;136627,5335;507025445,7;460;Tolima;9024;-74,6893592;3,982534299
63690;Salento;347,4023716;1;105574,2045;347402371,6;1900;Quind°o;8996;-75,530979;4,611291634
15804;Tiban†;121,6262064;1;62050,10602;121626206,4;2085;Boyac†;8987;-73,393252;5,301116648
25797;Tena;51,38366389;1;43788,62134;51383663,89;1350;Cundinamarca;8979;-74,3918252;4,651598579
52435;Mallama;569,8137048;1;141927,4997;569813704,8;1809;Nari§o;8910;-77,8466592;1,155951037
5628;Sabanalarga;265,7270122;1;95815,87164;265727012,2;850;Antioquia;8905;-75,792228;6,901000286
5873;Vig°a Del Fuerte;1662,729916;1;331062,2635;1662729916;7;Antioquia;8901;-76,6950612;6,453359188
47541;Pedraza;305,4635861;1;94377,97253;305463586,1;10;Magdalena;8869;-74,8375536;10,15596233
68669;San AndrÇs;280,976162;1;97474,26773;280976162;1607;Santander;8816;-72,816132;6,796483067
15455;Miraflores;258,2394849;1;81351,2323;258239484,9;1523;Boyac†;8804;-73,1789672;5,150953299
52036;Ancuya;68,97811109;1;41516,57827;68978111,09;1375;Nari§o;8783;-77,5311577;1,245254095
17442;Marmato;36,85375172;1;34166,80807;36853751,72;1050;Caldas;8768;-75,6022394;5,49249343
25535;Pasca;271,4082012;1;79070,97111;271408201,2;2180;Cundinamarca;8759;-74,2739692;4,293733618
15480;Muzo;137,7103045;1;76221,39068;137710304,5;843;Boyac†;8731;-74,1165773;5,525346344
73026;Alvarado;344,1118654;1;118461,2893;344111865,4;418;Tolima;8707;-74,9863068;4,582625789
15814;Toca;167,9412021;1;59979,67598;167941202,1;2700;Boyac†;8688;-73,1606969;5,580254285
5576;Pueblorrico;75,42683137;1;60620,89391;75426831,37;1800;Antioquia;8673;-75,8607666;5,809701873
41013;Agrado;273,6870199;1;104249,8206;273687019,9;838;Huila;8659;-75,7163223;2,269750418
85225;Nunch°a;1099,128737;1;224135,8645;1099128737;387;Casanare;8603;-72,0925271;5,529163246
52573;Puerres;350,4603799;1;132563,1746;350460379,9;2800;Nari§o;8571;-77,3222487;0,826519349
70204;Colos¢;131,0928472;1;86637,7868;131092847,2;160;Sucre;8565;-75,3644667;9,527942278
52203;Col¢n;61,79495733;1;51057,71281;61794957,33;1750;Nari§o;8549;-77,0473156;1,636334379
73563;Prado;422,707269;1;129179,132;422707269;320;Tolima;8532;-74,872477;3,729166607
13248;El Guamo;382,9761782;1;98491,69004;382976178,2;100;Bol°var;8438;-74,928095;10,03483588
73236;Dolores;651,4495178;1;207765,7973;651449517,8;1450;Tolima;8420;-74,8025667;3,597863269
19533;Piamonte;1104,957199;1;302949,0094;1104957199;306;Cauca;8409;-76,3054722;1,152331635
52051;Arboleda;60,23237842;1;41717,1307;60232378,42;2000;Nari§o;8395;-77,12985;1,480051178
13490;Noros°;415,8526175;1;135237,1124;415852617,5;50;Bol°var;8361;-74,1158948;8,506129507
25649;San Bernardo;246,7497758;1;97743,63084;246749775,8;1750;Cundinamarca;8333;-74,3539769;4,140958463
50450;Puerto Concordia;1240,2963;1;287401,556;1240296300;200;Meta;8328;-72,7210941;2,752259942
5390;La Pintada;54,29841113;1;49885,2234;54298411,13;592;Antioquia;8309;-75,6022013;5,746578266
25297;Gachet†;258,5057911;1;85331,89096;258505791,1;1750;Cundinamarca;8300;-73,6177379;4,867542581
15183;Chita;675,8077893;1;150887,763;675807789,3;2949;Boyac†;8300;-72,4390317;6,091468486
73200;Coello;343,4228287;1;135072,224;343422828,7;300;Tolima;8279;-74,9114733;4,354164038
41078;Baraya;785,4792306;1;166004,7924;785479230,6;612;Huila;8276;-74,9579779;3,135423639
85325;San Luis De Palenque;2981,012159;1;574306,7028;2981012159;175;Casanare;8243;-71,5935237;5,231832222
5425;Maceo;386,8026563;1;152184,1505;386802656,3;1100;Antioquia;8226;-74,7141099;6,534571296
5125;Caicedo;200,1303333;1;71436,44952;200130333,3;800;Antioquia;8200;-75,9935149;6,42346364
13062;Arroyohondo;163,6863415;1;85978,09096;163686341,5;25;Bol°var;8180;-75,0268962;10,24172517
15837;Tuta;165,2371775;1;77324,286;165237177,5;2600;Boyac†;8163;-73,1830326;5,672192058
5321;GuatapÇ;83,28166199;1;55352,31652;83281661,99;1891;Antioquia;8135;-75,1585189;6,245775625
68051;Aratoca;169,4617582;1;74544,03422;169461758,2;1764;Santander;8079;-73,0116269;6,716766584
5107;Brice§o;376,2401075;1;111047,0363;376240107,5;1200;Antioquia;8064;-75,5622347;7,111788461
15763;Sotaquir†;284,5746438;1;102312,0839;284574643,8;2650;Boyac†;8044;-73,2530336;5,785321184
27245;El Carmen;830,2938089;1;158475,2305;830293808,9;1726;Choc¢;8043;-76,1918944;5,810938364
54553;Puerto Santander;46,31355792;1;53585,35825;46313557,92;50;Norte de Santander;8041;-72,4109843;8,329987311
5543;Peque;434,0388313;1;123957,9006;434038831,3;1200;Antioquia;8002;-75,8896884;7,044180057
15507;Otanche;474,4846636;1;144785,3237;474484663,6;1040;Boyac†;7991;-74,1971942;5,753787786
50251;El Castillo;567,4397133;1;123857,3446;567439713,3;350;Meta;7986;-73,888007;3,615624541
13620;San Crist¢bal;42,24197631;1;33173,39831;42241976,31;5;Bol°var;7976;-75,0733383;10,36972028
41801;Teruel;471,6501979;1;186200,0781;471650197,9;853;Huila;7958;-75,7143529;2,824113726
25662;San Juan De Rioseco;313,8168218;1;104451,1428;313816821,8;1268;Cundinamarca;7957;-74,6584932;4,841098768
73270;Falan;181,1979847;1;95379,05701;181197984,7;930;Tolima;7941;-74,9570332;5,079256386
13268;El Pe§¢n;318,5521677;1;102704,8562;318552167,7;25;Bol°var;7939;-73,9122688;8,864773816
15757;Socha;149,8303211;1;63583,26524;149830321,1;2667;Boyac†;7925;-72,6823987;5,960499243
13160;Cantagallo;879,5875482;1;186993,6736;879587548,2;64;Bol°var;7925;-74,1003064;7,239144441
25438;Medina;1194,929125;1;160161,1076;1194929125;533;Cundinamarca;7914;-73,4060099;4,484417252
54223;Cucutilla;374,1306473;1;97807,00351;374130647,3;1300;Norte de Santander;7881;-72,7970344;7,50218236
5055;Argelia;245,1992408;1;117599,7793;245199240,8;1700;Antioquia;7843;-75,0946979;5,708114524
15600;R†quira;220,326457;1;86416,26805;220326457;2150;Boyac†;7807;-73,6289443;5,496268619
25599;Apulo;121,8718808;1;79163,66528;121871880,8;417;Cundinamarca;7772;-74,578421;4,520364543
25530;Paratebueno;883,9065376;1;198338,5204;883906537,6;250;Cundinamarca;7759;-73,1869858;4,452343435
68872;Villanueva;97,42699932;1;61602,01895;97426999,32;1470;Santander;7756;-73,1639691;6,685867325
54099;Bochalema;169,963628;1;83120,86358;169963628;1058;Norte de Santander;7755;-72,6578055;7,633483279
25839;Ubal†;521,5783297;1;161978,514;521578329,7;1900;Cundinamarca;7717;-73,4082788;4,759022774
27600;Rio Quito;699,3630553;1;166024,0197;699363055,3;35;Choc¢;7651;-76,8115654;5,567537758
25793;Tausa;201,5987393;1;107661,3101;201598739,3;2931;Cundinamarca;7640;-73,956317;5,193997661
52352;Iles;80,63770249;1;46541,7855;80637702,49;2950;Nari§o;7622;-77,5186455;0,980546075
52354;ImuÇs;81,7921157;1;46253,40617;81792115,7;2600;Nari§o;7616;-77,5015148;1,072890002
41885;Yaguar†;332,8166302;1;105652,3976;332816630,2;681;Huila;7599;-75,5159264;2,646563339
63302;GÇnova;294,8966183;1;88718,57274;294896618,3;1500;Quind°o;7597;-75,7605669;4,180107772
52254;El Pe§ol;121,2373334;1;59385,81611;121237333,4;1650;Nari§o;7592;-77,4304539;1,511904851
5885;Yal°;440,555244;1;157015,089;440555244;1200;Antioquia;7571;-74,7556644;6,716872471
18205;Curillo;399,2772192;1;178284,0845;399277219,2;232;Caquet†;7568;-75,952365;1,058355017
94343;Barrancominas;14343,08428;1;1150580,71;14343084278;119;Guain°a;7532;-69,6975583;3,140259246
15087;BelÇn;162,7587613;1;69574,71928;162758761,3;3144;Boyac†;7532;-72,8936988;6,005059268
66383;La Celia;92,47551289;1;58556,44179;92475512,89;1500;Risaralda;7506;-76,0082267;4,988127678
68573;Puerto Parra;761,3338216;1;242900,9891;761333821,6;100;Santander;7506;-73,9576125;6,68527884
73347;Herveo;322,5384745;1;113428,9404;322538474,5;2250;Tolima;7485;-75,2432158;5,068557533
15842;Èmbita;145,8445027;1;60739,21025;145844502,7;2500;Boyac†;7484;-73,4633847;5,217241368
15686;Santana;67,85294924;1;35425,35681;67852949,24;1591;Boyac†;7468;-73,4897482;6,057614972
52390;La Tola;416,5321034;1;189108,7317;416532103,4;5;Nari§o;7458;-78,2099103;2,41930636
76863;Versalles;200,6376386;1;90004,82246;200637638,6;1900;Valle del Cauca;7439;-76,2178926;4,622586856
15755;Socot†;602,2351417;1;132532,5664;602235141,7;2400;Boyac†;7435;-72,559129;5,93492038
41206;Colombia;1583,623033;1;259704,5148;1583623033;770;Huila;7386;-74,6782925;3,451988
13042;Arenal;461,3629698;1;171464,7205;461362969,8;50;Bol°var;7384;-74,1069594;8,341017969
25154;Carmen De Carupa;298,1471852;1;104413,5889;298147185,2;2950;Cundinamarca;7367;-73,9261481;5,338856542
18860;Valpara°so;1329,921558;1;256843,9841;1329921558;225;Caquet†;7348;-75,6270476;1,061292207
54398;La Playa;241,7723668;1;126463,5452;241772366,8;1500;Norte de Santander;7343;-73,1878932;8,256757874
68773;Sucre;521,8469206;1;192030,8095;521846920,6;2200;Santander;7309;-73,9593623;5,983203733
52720;Sapuyes;115,6803199;1;73404,76302;115680319,9;3014;Nari§o;7306;-77,6804499;1,036189046
52022;Aldana;47,69150287;1;50273,24863;47691502,87;3013;Nari§o;7291;-77,6953887;0,913436729
15531;Pauna;252,3016252;1;103933,6404;252301625,2;1121;Boyac†;7280;-74,0050412;5,688801561
5647;San AndrÇs de Cuerquia;206,8201646;1;96576,49654;206820164,6;1400;Antioquia;7256;-75,6651785;6,914563643
25224;Cucunub†;109,6818382;1;61473,15727;109681838,2;2590;Cundinamarca;7236;-73,7800188;5,230308102
52210;Contadero;43,2539859;1;36477,80471;43253985,9;2900;Nari§o;7215;-77,5280873;0,932667457
41872;Villavieja;543,629848;1;151320,3251;543629848;375;Huila;7215;-75,1383829;3,28705789
68820;Tona;330,0686526;1;98306,41905;330068652,6;1850;Santander;7208;-72,9397044;7,1708911
52287;Funes;395,1190116;1;140581,9562;395119011,6;2350;Nari§o;7168;-77,3284298;0,914216534
41349;Hobo;194,2753093;1;86347,72284;194275309,3;595;Huila;7157;-75,4477952;2,541685171
52506;Ospina;64,91170941;1;37495,83604;64911709,41;2830;Nari§o;7116;-77,5523494;1,029815848
15367;Jenesano;58,9501855;1;49264,93371;58950185,5;2075;Boyac†;7104;-73,3769389;5,377156028
54313;Gramalote;148,714998;1;74366,6056;148714998;1047;Norte de Santander;7087;-72,8070558;7,906522991
86760;Santiago;342,1607381;1;109836,5687;342160738,1;2125;Putumayo;7071;-77,005629;1,085812856
76246;El Cairo;214,2370366;1;68431,16155;214237036,6;1800;Valle del Cauca;7063;-76,2150282;4,756063695
15542;Pesca;262,5926577;1;101228,1423;262592657,7;2600;Boyac†;7039;-73,0783799;5,498483314
50325;Mapirip†n;11917,40146;1;956382,6481;11917401464;200;Meta;6987;-71,9380478;3,117525623
52323;Gualmat†n;29,9941154;1;26778,85239;29994115,4;2900;Nari§o;6971;-77,5826188;0,928642622
5044;Anz†;255,9105274;1;82652,71067;255910527,4;625;Antioquia;6963;-75,9125908;6,308040259
44110;El Molino;241,2716531;1;79021,17393;241271653,1;255;La Guajira;6941;-72,8860031;10,63676569
5842;Uramita;265,9370208;1;102013,8477;265937020,8;647;Antioquia;6928;-76,1331845;6,913921658
27810;Uni¢n Panamericana;177,8377432;1;109555,2866;177837743,2;94;Choc¢;6924;-76,6453978;5,285278116
85400;T†mara;1088,448188;1;197774,5261;1088448188;1125;Casanare;6819;-72,2006858;5,878938581
50223;Cubarral;1156,417717;1;229918,3343;1156417717;565;Meta;6810;-74,0752985;3,82824195
5467;Montebello;76,00528343;1;52244,501;76005283,43;2200;Antioquia;6780;-75,5197269;5,916853909
52694;San Pedro De Cartago;55,68932309;1;41296,42242;55689323,09;1750;Nari§o;6761;-77,1014032;1,536823493
25862;Vergara;144,4924587;1;68130,5715;144492458,7;1350;Cundinamarca;6697;-74,3097922;5,131267531
25312;Granada;60,6392765;1;43233,72076;60639276,5;2250;Cundinamarca;6688;-74,3372459;4,523485063
73030;Ambalema;237,8382544;1;111606,6394;237838254,4;238;Tolima;6670;-74,8044232;4,824913749
73547;Piedras;354,1643168;1;147531,508;354164316,8;433;Tolima;6664;-74,9209016;4,485002843
15740;Siachoque;119,0071931;1;53470,30958;119007193,1;2700;Boyac†;6660;-73,2168177;5,498747698
5856;Valparaiso;126,1456288;1;63412,61481;126145628,8;1358;Antioquia;6653;-75,6308341;5,651937801
25845;Une;208,866481;1;98858,28781;208866481;2380;Cundinamarca;6630;-74,0680872;4,301733359
68162;Cerrito;420,1634182;1;107343,6935;420163418,2;2496;Santander;6608;-72,6453632;6,903923172
13580;Regidor;183,2415672;1;98684,1598;183241567,2;10;Bol°var;6596;-73,8511624;8,722040551
15681;San Pablo De Borbur;195,6646835;1;71029,16034;195664683,5;678;Boyac†;6580;-74,1140374;5,677345065
15272;Firavitoba;109,1175348;1;55775,2809;109117534,8;2500;Boyac†;6577;-73,0198408;5,67367252
54673;San Cayetano;138,975539;1;76597,44442;138975539;240;Norte de Santander;6570;-72,6096786;7,847862103
25841;Ubaque;106,9501751;1;58440,51159;106950175,1;1820;Cundinamarca;6542;-73,9756454;4,500754199
52385;La Llanada;245,2812992;1;152742,2666;245281299,2;2300;Nari§o;6533;-77,7031676;1,554006113
95200;Miraflores;12774,7633;1;818831,5847;12774763296;200;Guaviare;6526;-72,0181089;1,363975412
66075;Balboa;119,4793266;1;57405,83633;119479326,6;1550;Risaralda;6511;-75,9427558;4,918349633
5315;Guadalupe;118,1484656;1;54609,38667;118148465,6;1725;Antioquia;6475;-75,2259139;6,861575708
27372;Jurad¢;1298,053701;1;387857,6261;1298053701;5;Choc¢;6458;-77,6849705;7,112896632
54347;Herr†n;107,5176862;1;67892,18955;107517686,2;2000;Norte de Santander;6454;-72,4925269;7,493942589
41518;Paicol;278,2674784;1;132275,633;278267478,4;866;Huila;6449;-75,7280302;2,406898268
18785;Solita;476,8300581;1;138405,0555;476830058,1;200;Caquet†;6387;-75,6384004;0,909265452
73152;Casabianca;174,8399569;1;119629,2515;174839956,9;1900;Tolima;6383;-75,1890397;5,016690057
41483;N†taga;131,9236074;1;70211,22919;131923607,4;1475;Huila;6355;-75,7869378;2,576065536
8549;Pioj¢;252,7825097;1;82053,66417;252782509,7;250;Atl†ntico;6352;-75,1436457;10,74077938
68377;La Belleza;334,7775255;1;129932,2699;334777525,5;2000;Santander;6291;-74,0507248;5,910232645
52083;BelÇn;41,87539432;1;41488,51027;41875394,32;2450;Nari§o;6241;-77,0428952;1,590764281
17388;La Merced;88,57738222;1;48325,05145;88577382,22;1800;Caldas;6210;-75,5579121;5,393184704
25596;Quipile;127,5895654;1;67790,83821;127589565,4;1448;Cundinamarca;6209;-74,5541128;4,715067712
50110;Barranca De Up°a;403,0138595;1;145181,4633;403013859,5;225;Meta;6162;-72,9954912;4,519074162
17495;Norcasia;227,3785676;1;106441,5584;227378567,6;727;Caldas;6161;-74,854927;5,638062349
25779;Susa;104,0073941;1;59088,40464;104007394,1;2557;Cundinamarca;6149;-73,8239253;5,440092334
25019;Alb†n;50,75098509;1;57035,61086;50750985,09;2245;Cundinamarca;6129;-74,442778;4,891113676
5792;Tarso;120,4614957;1;51154,13088;120461495,7;1325;Antioquia;6125;-75,82871;5,871061977
15835;TurmequÇ;79,57757658;1;42947,46708;79577576,58;2450;Boyac†;6103;-73,5090871;5,305697418
54377;Labateca;255,4614291;1;93036,00399;255461429,1;1534;Norte de Santander;6082;-72,5226631;7,265515344
27135;El Cant¢n Del San Pablo;380,6933343;1;142424,7074;380693334,3;35;Choc¢;6061;-76,7725562;5,359661967
25426;Machet†;228,8367664;1;79449,23953;228836766,4;2108;Cundinamarca;6032;-73,6173746;5,040357527
15776;Sutamarch†n;103,34567;1;52170,34733;103345670;2093;Boyac†;6019;-73,6259877;5,640030764
25326;Guatavita;251,997878;1;84015,00014;251997878;2700;Cundinamarca;5995;-73,7864939;4,911584273
68318;Guaca;301,7740736;1;100805,06;301774073,6;2311;Santander;5984;-72,8236987;6,943434094
27050;Atrato (Yuto);421,7394158;1;149756,5146;421739415,8;55;Choc¢;5981;-76,6061156;5,560640203
54109;Bucarasica;270,251036;1;91359,73688;270251036;1100;Norte de Santander;5980;-72,9291992;8,079802239
15790;Tasco;209,2527803;1;89551,63557;209252780,3;2525;Boyac†;5978;-72,7262683;5,882294943
68855;Valle De San JosÇ;80,96254987;1;40933,03625;80962549,87;1230;Santander;5976;-73,1099717;6,434578918
88564;Providencia y Santa Catalina;22,48978688;1;32038,65734;22489786,88;5;San AndrÇs y Providencia;5962;-81,3739865;13,3532796
5086;Belmira;296,0877826;1;129734,7;296087782,6;2550;Antioquia;5943;-75,6538511;6,653662772
54743;Silos;316,1616994;1;99355,84936;316161699,4;2750;Norte de Santander;5939;-72,7861803;7,180984661
52233;Cumbitara;355,551045;1;134986,5566;355551045;1675;Nari§o;5932;-77,5928163;1,725590109
15764;Sorac†;55,66054923;1;38824,83066;55660549,23;2799;Boyac†;5906;-73,3189999;5,494890465
50124;Cabuyaro;911,8437202;1;222367,0124;911843720,2;175;Meta;5885;-72,9526913;4,315245249
25335;Guayabetal;222,5048464;1;91726,88247;222504846,4;972;Cundinamarca;5881;-73,8354398;4,231875944
27580;Rio Ir¢;325,2163071;1;134255,9036;325216307,1;158;Choc¢;5870;-76,4844612;5,172672621
68092;Betulia;430,5165597;1;140479,5438;430516559,7;1620;Santander;5869;-73,3874352;7,013204057
27160;CÇrtegui;423,5140008;1;166961,0599;423514000,8;54;Choc¢;5847;-76,5226409;5,389830573
